word_id,compound_hanzi,pinyin,meaning,hsk_level
2843,靠近,kào jìn,near; close to; by,5
2844,可怜,kělián,Poor,5
2845,可惜,kěxī,unfortunately,5
2846,渴望,kěwàng,Yearn,5
2847,客户,kèhù,Customer,5
2848,客气,kè qì,polite; courteous; modest,5
2849,客厅,kètīng,A living room,5
2850,课题,kètí,topic,5
2851,肯定,kěndìng,sure,5
2852,空中,kōng zhōng,in the air; in the sky,5
2853,控制,kòngzhì,control,5
2854,口号,kǒu hào,slogan; catchword; catchphrase,5
2855,快活,kuàihuo,happy,5
2856,宽度,kuān dù,breadth; width,5
2857,困扰,kùn rǎo,perplex; persecute; puzzle; obsession,5
2858,来信,lái xìn,send a letter here; incoming letter,5
2859,朗读,lǎngdú,Reading aloud,5
2860,浪漫,làngmàn,romantic,5
2861,劳动,láodòng,labour,5
2862,礼拜,lǐ bài,week; day of the week; religious service,5
2863,礼貌,lǐmào,politeness,5
2864,厉害,lìhai,Fierce,5
2865,立场,lìchǎng,position,5
2866,利润,lìrùn,profit,5
2867,例外,lìwài,exception,5
2868,连接,lián jiē,"link; joint; relate, unite, connect, attach; connection",5
2869,联络,liánluò,liaison,5
2870,联想,liánxiǎng,association,5
2871,脸盆,liǎn pén,washbasin,5
2872,脸色,liǎn sè,complexion; look; color; facial expression,5
2873,恋爱,liàn’ài,Love,5
2874,两岸,liǎng àn,both sides; both coasts; cross-strait,5
2875,邻居,línjū,neighbor,5
2876,铃声,líng shēng,ring; the tinkle of bells,5
2877,领带,lǐng dài,necktie; tie,5
2878,流动,liú dòng,flow; run; mobile,5
2879,流通,liútōng,circulation,5
2880,漏洞,lòu dòng,leak; flaw; hole; loophole,5
2881,逻辑,luóji,logic,5
2882,落实,luòshí,put into effect,5
2883,码头,mǎtóu,wharf,5
2884,买卖,mǎi mài,buy and sell; business; transaction,5
2885,漫长,màncháng,Very long,5
2886,漫画,mànhuà,Cartoon,5
2887,毛笔,máo bǐ,writing brush; Chinese brush,5
2888,矛盾,máodùn,contradiction,5
2889,贸易,màoyì,Trade,5
2890,煤气,méi qì,coal gas; gas,5
2891,门诊,mén zhěn,outpatient service,5
2892,迷人,mírén,charming,5
2893,迷信,míxìn,superstition,5
2894,面貌,miànmào,face,5
2895,面子,miànzi,prestige; face,5
2896,敏感,mǐngǎn,Sensitive,5
2897,明亮,míng liàng,light; bright; lightness; vividness,5
2898,明明,míngmíng,Obviously,5
2899,命令,mìnglìng,command,5
2900,模范,mófàn,model,5
2901,模仿,mófǎng,imitate,5
2902,模糊,móhu,vague,5
2903,模式,móshì,mode; style,5
2904,摩擦,mócā,rub; scrape,5
2905,摩托,mó tuō,motorcycle,5
2906,模样,múyàng,Appearance,5
2907,目光,mùguāng,Eye,5
2908,耐心,nàixīn,patience,5
2909,男性,nán xìng,man; male; masculinity,5
2910,南北,nán běi,north and south,5
2911,南极,nán jí,South Pole; Antarctic Pole,5
2912,难得,nándé,rare,5
2913,难以,nán yǐ,difficult; hard,5
2914,脑子,nǎo zi,brain,5
2915,内在,nèizài,inherent,5
2916,能量,néngliàng,energy,5
2917,年度,niándù,year,5
2918,年龄,niánlíng,Age,5
2919,年前,nián qián,before the New Year; years ago,5
2920,牛仔裤,niúzǎikù,Jeans,5
2921,农产品,nóng chǎn pǐn,produce; farm produce; agricultural products,5
2922,女性,nǚ xìng,woman; woman; femininity,5
2923,偶尔,ǒu’ěr,occasionally,5
2924,偶然,ǒurán,accidental,5
2925,偶像,ǒuxiàng,idol,5
2926,拍摄,pāi shè,film; shoot,5
2927,排除,páichú,eliminate; remove; debar,5
2928,赔偿,péicháng,compensate for,5
2929,配备,pèibèi,Equipment,5
2930,配套,pèitào,form a complete set,5
2931,皮肤,pífū,skin,5
2932,皮鞋,píxié,leather shoes,5
2933,脾气,píqi,Bad temper,5
2934,骗子,piàn zi,fraud; cheater; swindler,5
2935,频道,píndào,channel,5
2936,频繁,pínfán,frequently,5
2937,工艺品,gōng yì pǐn,article; product (handicraft),5
2938,品种,pǐnzhǒng,Varieties,5
2939,平坦,píngtǎn,flat,5
2940,平原,píngyuán,plain,5
2941,评估,pínggū,evaluate,5
2942,评论,pínglùn,comment,5
2943,葡萄,pútao,Grape,5
2944,葡萄酒,pú táo jiǔ,wine; grape wine,5
2945,期望,qīwàng,Expect,5
2946,齐全,qíquán,complete; all ready,5
2947,启动,qǐ dòng,switch on; start,5
2948,启发,qǐfā,Inspire,5
2949,启事,qǐshì,Notice,5
2950,起到,qǐ dào,play; act as,5
2951,起码,qǐmǎ,"Minimum, at least",5
2952,气体,qì tǐ,gas,5
2953,气象,qìxiàng,Meteorological,5
2954,签订,qiān dìng,conclude and sign; sign,5
2955,签名,qiān míng,signature; sign one’s name; autograph,5
2956,签约,qiān yuē,sign up; sign a contract,5
2957,签证,qiānzhèng,visa,5
2958,签字,qiān zì,sign; affix one’s signature; sign a signature,5
2959,前景,qiánjǐng,prospect,5
2960,前提,qiántí,precondition,5
2961,强度,qiáng dù,strength; intensity,5
2962,墙壁,qiáng bì,wall,5
2963,抢救,qiǎngjiù,rescue,5
2964,强迫,qiǎngpò,Force,5
2965,悄悄,qiāoqiāo,quietly,5
2966,敲门,qiāo mén,knock on the door,5
2967,勤奋,qínfèn,hardworking,5
2968,清晨,qīngchén,Early morning,5
2969,清理,qīnglǐ,Clear,5
2970,情节,qíngjié,plot,5
2971,情形,qíngxíng,Situation,5
2972,晴朗,qínglǎng,sunny,5
2973,区域,qūyù,region,5
2974,全都,quán dōu,all; without exception,5
2975,全世界,quán shì jiè,worldwide; entire world,5
2976,缺乏,quēfá,Lack,5
2977,确立,quèlì,establish,5
2978,群体,qún tǐ,group; colony,5
2979,群众,qúnzhòng,The masses,5
2980,热量,rè liàng,calories; heat; quantity of heat,5
2981,热门,rèmén,Hot,5
2982,人间,rénjiān,Human world,5
2983,人力,rén lì,manpower; manual labour,5
2984,人士,rénshì,Personage,5
2985,人物,rénwù,character,5
2986,忍不住,rěnbuzhù,Unable to bear,5
2987,忍受,rěnshòu,bear,5
2988,认定,rèndìng,cognizance,5
2989,仍旧,réngjiù,still,5
2990,如此,rú cǐ,so; such; in this way; like that,5
2991,如同,rú tóng,as; like,5
2992,如下,rú xià,as follows; as below,5
2993,入门,rù mén,introduction to a subject; elementary course,5
2994,软件,ruǎnjiàn,Software,5
2995,散文,sǎnwén,Prose,5
2996,杀毒,shā dú,antivirus; kill virus,5
2997,沙漠,shāmò,Desert,5
2998,山区,shān qū,mountain area,5
2999,扇子,shànzi,Fan,5
3000,商标,shāngbiāo,trademark,5
3001,上级,shàngjí,Superior,5
3002,上下,shàng xià,up and down; top and bottom; high and low; old and young,5
3003,上涨,shàng zhǎng,rise; go up,5
3004,稍微,shāowēi,slightly,5
3005,舍不得,shěbude,Hate to part with or use,5
3006,舍得,shě de,be willing to part with; not begrudge,5
3007,设想,shèxiǎng,imagine， conceive,5
3008,社区,shèqū,Community,5
3009,射击,shèjī,Shooting,5
3010,摄像,shè xiàng,camera; camera shooting,5
3011,摄像机,shè xiàng jī,video camera,5
3012,摄影,shèyǐng,Photography,5
3013,摄影师,shè yǐng shī,photographer; cameraman,5
3014,深处,shēn chù,deep; depths; recess; profundity,5
3015,深度,shēn dù,depth; deepness,5
3016,神经,shénjīng,nerve,5
3017,神奇,shénqí,Magical,5
3018,神情,shén qíng,expression; look,5
3019,升高,shēng gāo,hoist; elevate; lift; escalate; exaltation,5
3020,生成,shēng chéng,generate; produce,5
3021,胜负,shèngfù,victory and defeat,5
3022,剩下,shèng xià,be left over; remain,5
3023,失误,shīwù,An error,5
3024,师傅,shīfu,Master worker,5
3025,诗歌,shī gē,poem; poetry,5
3026,十足,shízú,100 percent,5
3027,时常,shícháng,often,5
3028,时光,shíguāng,time,5
3029,时机,shíjī,Opportunity,5
3030,时事,shíshì,current affairs,5
3031,实惠,shíhuì,substantial,5
3032,使得,shǐ de,make; cause; usable; workable,5
3033,示范,shìfàn,lead the way; demonstrate,5
3034,势力,shìlì,Power,5
3035,试图,shìtú,Try,5
3036,视频,shìpín,video,5
3037,视为,shì wéi,treat; regard as,5
3038,收购,shōu gòu,purchase; acquisition; buy,5
3039,收集,shōu jí,gather; collect; collection,5
3040,收拾,shōushi,Tidy,5
3041,手段,shǒu duàn,means; measure; trick; artifice,5
3042,手法,shǒufǎ,technique,5
3043,寿司,shòu sī,sushi,5
3044,受灾,shòu zāi,disaster; the afflicted,5
3045,书法,shūfǎ,Calligraphy,5
3046,书柜,shū guì,bookcase,5
3047,书桌,shū zhuō,desk; writing desk,5
3048,输出,shū chū,output; export; efference,5
3049,蔬菜,shūcài,Vegetables,5
3050,熟悉,shúxī,be familiar with,5
3051,鼠标,shǔbiāo,mouse,5
3052,数目,shù mù,number; amount,5
3053,摔倒,shuāidǎo,fall,5
3054,率领,shuàilǐng,Lead,5
3055,双手,shuāng shǒu,both hands; pair of hands,5
3056,水产品,shuǐ chǎn pǐn,aquatic product,5
3057,水分,shuǐ fèn,moisture,5
3058,水库,shuǐ kù,reservoir,5
3059,水灾,shuǐ zāi,flood; inundation,5
3060,睡眠,shuì mián,sleep; slumber,5
3061,说法,shuō fǎ,way of saying a thing; statement; version; wording,5
3062,硕士,shuòshì,master,5
3063,私人,sīrén,private,5
3064,思维,sīwéi,thinking,5
3065,四周,sì zhōu,all around,5
3066,搜索,sōusuǒ,search,5
3067,宿舍,sùshè,dormitory,5
3068,酸甜苦辣,suān tián kǔ là,"sour, sweet, bitter, hot ; ups and downs; joys and sorrows of life",5
3069,随后,suí hòu,follow; soon afterwards,5
3070,随意,suíyì,random; casual,5
3071,随着,suízhe,along with,5
3072,岁月,suìyuè,Years,5
3073,损害,sǔn hài,harm; damage; injure; hurt,5
3074,损失,sǔnshī,loss,5
3075,所在,suǒ zài,place; location; where,5
3076,台风,táifēng,Typhoon,5
3077,抬头,tái tóu,look up; gain ground; raise one’s head,5
3078,太空,tàikōng,Space,5
3079,逃跑,táo pǎo,run away; flee; take flight; take to one’s heels,5
3080,逃走,táo zǒu,escape; flee,5
3081,桃花,táo huā,peach blossom,5
3082,桃树,táo shù,peach tree,5
3083,讨厌,tǎoyàn,Hate,5
3084,特定,tèdìng,given,5
3085,特性,tè xìng,characteristic; property; feature; peculiarity; quality,5
3086,特有,tè yǒu,peculiar; characteristic,5
3087,提倡,tíchàng,promote,5
3088,提起,tí qǐ,mention; speak of; raise; lift,5
3089,提示,tíshì,hint,5
3090,题材,tícái,theme,5
3091,体积,tǐjī,volume,5
3092,体力,tǐ lì,physical strength; physical power,5
3093,天才,tiāncái,genius,5
3094,天然气,tiānránqì,Natural gas,5
3095,天文,tiānwén,Astronomy,5
3096,调节,tiáojié,adjust,5
3097,调解,tiáojiě,mediate,5
3098,停留,tíng liú,remain; stay,5
3099,通用,tōngyòng,currency,5
3100,偷偷,tōu tōu,secretly; stealthily; covertly; on the sly,5
3101,突破,tūpò,Breach,5
3102,土豆,tǔdòu,Potato,5
3103,团长,tuán zhǎng,regimental commander; head of a delegation,5
3104,推行,tuī xíng,practise; carry out; pursue,5
3105,脱离,tuōlí,Be divorced from,5
3106,外界,wàijiè,outside,5
3107,完了,wán le,come to an end; be over; completion of a term,5
3108,微博,wēi bó,Weibo (a Chinese social media app),5
3109,为难,wéinán,Embarrassed,5
3110,为期,wéiqī,by a definite date,5
3111,为止,wéi zhǐ,up to; till,5
3112,为主,wéi zhǔ,mainly; give priority,5
3113,违法,wéi fǎ,break the law; be illegal,5
3114,违反,wéifǎn,Violation,5
3115,违规,wéi guī,violation; get out of line,5
3116,围绕,wéirào,around,5
3117,唯一,wéiyī,Only,5
3118,委托,wěituō,Entrust,5
3119,卫星,wèixīng,satellite,5
3120,慰问,wèiwèn,Condolences,5
3121,温和,wēnhé,mild,5
3122,文艺,wényì,literature,5
3123,卧室,wòshì,Bedroom,5
3124,污染,wūrǎn,contaminated,5
3125,污水,wū shuǐ,sewage; slops; foul water; polluted water,5
3126,无奈,wúnài,cannot help but,5
3127,无疑,wú yí,undoubtedly; no doubt,5
3128,物价,wù jià,(commodity) prices,5
3129,物业,wùyè,property,5
3130,物质,wùzhì,material,5
3131,误解,wùjiě,misunderstand,5
3132,西红柿,xīhóngshì,Tomato,5
3133,西装,xī zhuāng,suit; Western-style clothes,5
3134,喜剧,xǐ jù,comedy,5
3135,戏剧,xìjù,Theatre,5
3136,先后,xiān hòu,successively; one after another,5
3137,先前,xiānqián,previously,5
3138,鲜艳,xiānyàn,Colorful,5
3139,现有,xiàn yǒu,existing; now available; existence,5
3140,现状,xiànzhuàng,Present situation,5
3141,线索,xiànsuǒ,Clue,5
3142,乡村,xiāng cūn,country; village; countryside; rural area; rural,5
3143,相等,xiāngděng,Equal,5
3144,相应,xiāngyìng,Corresponding,5
3145,香肠,xiāngcháng,sausage,5
3146,详细,xiángxì,detailed,5
3147,享受,xiǎngshòu,enjoy,5
3148,向导,xiàngdǎo,Guide,5
3149,向前,xiàng qián,forward; onward; ahead,5
3150,向上,xiàng shàng,upward; up,5
3151,相声,xiàngsheng,crosstalk,5
3152,象征,xiàngzhēng,Symbolize,5
3153,消除,xiāochú,eliminate,5
3154,消毒,xiāodú,Disinfection,5
3155,消防,xiāofáng,Fire control,5
3156,消费者,xiāo fèi zhě,consumer; customer,5
3157,消极,xiāojí,negative,5
3158,小偷儿,xiǎo tōur,thief,5
3159,协议,xiéyì,Agreement,5
3160,协议书,xié yì shū,agreement; protocol; written agreement,5
3161,心态,xīntài,mentality,5
3162,心疼,xīnténg,Distressed,5
3163,辛苦,xīnkǔ,hard,5
3164,欣赏,xīnshǎng,Appreciate,5
3165,信念,xìnniàn,belief,5
3166,信箱,xìn xiāng,letter box; mailbox; post box,5
3167,行驶,xíng shǐ,go; ply; travel,5
3168,形态,xíngtài,Form,5
3169,性能,xìngnéng,performance,5
3170,雄伟,xióngwěi,Magnificent,5
3171,休闲,xiūxián,Leisure time,5
3172,修复,xiūfù,repair,5
3173,修建,xiūjiàn,build,5
3174,修养,xiūyǎng,"training, mastery",5
3175,虚心,xūxīn,With an open mind; modest,5
3176,许可,xǔkě,Permit,5
3177,选修,xuǎn xiū,elective; take as an elective course,5
3178,学科,xué kē,branch of learning; subject; discipline,5
3179,学位,xuéwèi,Academic degree,5
3180,学者,xué zhě,scholar; learned man; man of learning,5
3181,寻求,xún qiú,quest; seek; look for; explore,5
3182,询问,xúnwèn,inquiry,5
3183,押金,yājīn,deposit,5
3184,鸭子,yā zi,duck,5
3185,亚军,yàjūn,Runner-up,5
3186,延伸,yánshēn,extend,5
3187,严厉,yánlì,severe,5
3188,严肃,yánsù,serious,5
3189,言语,yán yǔ,speech; parole; verbal,5
3190,研究所,yán jiū suǒ,research institute; graduate school,5
3191,眼光,yǎnguāng,Eye,5
3192,邀请,yāoqǐng,Invitation,5
3193,摇头,yáo tóu,shake one’s head,5
3194,也好,yě hǎo,may as well; no matter whether,5
3195,业务,yèwù,business,5
3196,夜间,yè jiān,nighttime; at night,5
3197,一流,yīliú,First-class,5
3198,依法,yī fǎ,according to the law; legal,5
3199,依旧,yījiù,still,5
3200,依据,yījù,Basis,5
3201,依照,yī zhào,according to; in the light of:,5
3202,一辈子,yíbèizi,A lifetime,5
3203,一带,yí dài,area; surroundings; region; district,5
3204,一旦,yídàn,once; in case,5
3205,一句话,yí jù huà,in a word; in short; one sentence,5
3206,一路,yí lù,all the way; take the same route,5
3207,一下儿（副）,yí xiàr,a little bit; a little while,5
3208,一下子,yí xià zi,all of a sudden; all at once; for a while,5
3209,一向,yíxiàng,Always,5
3210,以便,yǐbiàn,so that,5
3211,以往,yǐwǎng,Past,5
3212,一口气,yì kǒu qì,one breath; in one breath,5
3213,一身,yì shēn,the whole body; all over the body,5
3214,意识,yìshí,consciousness,5
3215,意味着,yìwèizhe,Signify,5
3216,意志,yìzhì,will,5
3217,因而,yīn’ér,thus,5
3218,饮料,yǐnliào,Drinks,5
3219,饮食,yǐnshí,diet,5
3220,印刷,yìnshuā,printing,5
3221,硬件,yìngjiàn,Hardware,5
3222,拥抱,yōngbào,embrace,5
3223,拥有,yōngyǒu,Have,5
3224,用不着,yòng bù zháo,no need; have no use for,5
3225,用户,yònghù,user,5
3226,用来,yòng lái,be used for; used to,5
3227,用于,yòng yú,use for; used in; use on,5
3228,优惠,yōuhuì,preferential; favorable,5
3229,优先,yōuxiān,first,5
3230,幽默,yōumò,Humor,5
3231,尤其,yóuqí,especially,5
3232,由此,yóu cǐ,from this; therefrom; thus,5
3233,犹豫,yóuyù,Hesitate,5
3234,游泳池,yóu yǒng chí,swimming pool,5
3235,友谊,yǒuyì,friendship,5
3236,有毒,yǒu dú,poisonous; venomous,5
3237,有害,yǒu hài,harmful; pernicious; detrimental,5
3238,有力,yǒu lì,strong; powerful; forceful; energetic; vigorous,5
3239,有利于,yǒu lì yú,in favour of; make for; to the benefit of; avail,5
3240,有着,yǒu zhe,have; possess,5
3241,羽毛球,yǔmáoqiú,Badminton,5
3242,羽绒服,yǔróngfú,Down Jackets,5
3243,雨水,yǔ shuǐ,rainwater; rainfall; rain,5
3244,预备,yù bèi,prepare; get ready; preparation,5
3245,预期,yùqī,expect; anticipate,5
3246,元旦,uándàn,the New year’s Day,5
3247,园林,yuánlín,Gardens,5
3248,原理,yuánlǐ,principle,5
3249,原始,yuánshǐ,Original,5
3250,原先,yuánxiān,Original,5
3251,原有,yuán yǒu,original,5
3252,远处,yuǎn chù,distance; far away,5
3253,约束,yuēshù,bind; restrain,5
3254,月饼,yuè bǐng,moon cake,5
3255,月球,yuè qiú,Moon,5
3256,阅览室,yuè lǎn shì,reading room,5
3257,运行,yùnxíng,run; working,5
3258,灾害,zāihài,disaster,5
3259,灾难,zāinàn,disaster,5
3260,灾区,zāi qū,disaster area,5
3261,再次,zài cì,once more; once again; one more time,5
3262,再也,zài yě,never; anymore; no longer,5
3263,在场,zài chǎng,be on the scene; be on the spot,5
3264,在内,zài nèi,including; inside; internally,5
3265,暂时,zànshí,temporary,5
3266,暂停,zàn tíng,pause; suspend; time out,5
3267,糟糕,zāogāo,terrible,5
3268,早期,zǎo qī,early phase; early stage,5
3269,增产,zēng chǎn,increase production,5
3270,增大,zēng dà,enlargement; magnify; increase,5
3271,增多,zēng duō,increase; grow in number,5
3272,增强,zēng qiáng,strengthen; enhance; heighten,5
3273,赠送,zèngsòng,Give,5
3274,展览,zhǎnlǎn,exhibition,5
3275,展示,zhǎnshì,Exhibit,5
3276,展现,zhǎnxiàn,To show,5
3277,占领,zhànlǐng,occupy,5
3278,占有,zhàn yǒu,own; possess; have; occupy; hold; having,5
3279,涨价,zhǎng jià,rise in price; inflation of prices; mark up,5
3280,掌握,zhǎngwò,master,5
3281,招生,zhāo shēng,enroll new students; recruit students,5
3282,招手,zhāo shǒu,beckon; wave; beck,5
3283,珍贵,zhēnguì,precious,5
3284,珍惜,zhēnxī,cherish,5
3285,珍珠,zhēnzhū,Pearl,5
3286,真诚,zhēn chéng,sincere; genuine; true; genuineness,5
3287,真理,zhēnlǐ,Truth,5
3288,真相,zhēnxiàng,fact; truth,5
3289,诊断,zhěnduàn,Diagnosis,5
3290,振动,zhèndòng,Vibration,5
3291,震惊,zhènjīng,shock,5
3292,争议,zhēngyì,dispute,5
3293,正版,zhèng bǎn,genuine; legal copy,5
3294,正规,zhèngguī,regular,5
3295,正如,zhèng rú,just as; exactly as,5
3296,正义,zhèngyì,justice,5
3297,证实,zhèngshí,Confirm,5
3298,证书,zhèngshū,certificate,5
3299,挣钱,zhèng qián,make money; earn money,5
3300,之内,zhī nèi,in; within,5
3301,之外,zhī wài,outside; except,5
3302,之下,zhī xià,under,5
3303,之中,zhī zhōng,in; in the midst of; among,5
3304,支出,zhīchū,payout; expend,5
3305,支配,zhīpèi,Control,5
3306,执行,zhíxíng,implement,5
3307,直线,zhí xiàn,straight line,5
3308,值班,zhíbān,Be on duty,5
3309,职能,zhínéng,function,5
3310,职位,zhíwèi,position,5
3311,职务,zhíwù,post,5
3312,只不过,zhǐ bú guò,only; just; merely,5
3313,只见,zhǐ jiàn,only see; see,5
3314,指标,zhǐbiāo,index,5
3315,指甲,zhǐjia,nail,5
3316,指示,zhǐshì,Instructions,5
3317,指责,zhǐzé,Accuse,5
3318,制成,zhì chéng,make into; be made from,5
3319,制约,zhìyuē,restrict,5
3320,治安,zhì’ān,public security,5
3321,治理,zhìlǐ,Government,5
3322,中断,zhōngduàn,interrupt,5
3323,中秋节,zhōng qiū jié,Mid-Autumn Festival,5
3324,中央,zhōngyāng,center,5
3325,中药,zhōng yào,traditional Chinese medicine,5
3326,终点,zhōngdiǎn,End,5
3327,终身,zhōngshēn,lifelong,5
3328,终止,zhōngzhǐ,termination,5
3329,中毒,zhòng dú,poisoning; be poisoned,5
3330,众多,zhòng duō,multitudinous; numerous; many,5
3331,周期,zhōuqī,period cycle,5
3332,竹子,zhúzi,Bamboo,5
3333,主办,zhǔbàn,Host,5
3334,主导,zhǔdǎo,leading,5
3335,主观,zhǔguān,subjective,5
3336,主管,zhǔguǎn,Executive director,5
3337,主体,zhǔ tǐ,main body; main part; principal part; subject,5
3338,助理,zhùlǐ,assistant,5
3339,助手,zhùshǒu,assistant,5
3340,注册,zhùcè,register,5
3341,注射,zhùshè,injection,5
3342,注视,zhùshì,Gaze,5
3343,注重,zhùzhòng,pay attention to,5
3344,祝贺,zhùhè,Congratulate,5
3345,专辑,zhuān jí,album,5
3346,专利,zhuānlì,patent,5
3347,转化,zhuǎn huà,change; transform,5
3348,转换,zhuǎn huàn,conversion; change; transform; convert,5
3349,转让,zhuǎnràng,make over; transfer,5
3350,转向,zhuǎn xiàng,turn to; sheer off; change direction,5
3351,装饰,zhuāngshì,decorate,5
3352,资本,zīběn,capital,5
3353,资产,zīchǎn,capital; asset,5
3354,资助,zīzhù,give financial aid,5
3355,子弹,zǐdàn,Bullet,5
3356,仔细,zǐxì,careful,5
3357,自豪,zìháo,Proud,5
3358,自杀,zì shā,suicide; commit suicide,5
3359,自愿,zìyuàn,voluntarily,5
3360,总裁,zǒngcái,CEO,5
3361,总数,zǒng shù,tote; sum; totality,5
3362,总算,zǒngsuàn,finally,5
3363,总体,zǒng tǐ,overall; total; entire; totality,5
3364,阻碍,zǔ’ài,hinder,5
3365,组织,zǔzhī,organization,5
3366,尊敬,zūnjìng,respect,5
3367,尊重,zūnzhòng,respect,5
3368,遵守,zūnshǒu,comply with,5
3369,挨着,āi zhe,next to; close to,6
3370,挨打,ái dǎ,take a beating; get a thrashing; come under attack,6
3371,安检,ān jiǎn,security check,6
3372,罢工,bàgōng,Strike,6
3373,罢了,bà le,let it pass; that’s all; (auxiliary word),6
3374,白领,bái lǐng,white collar; white collar worker,6
3375,百分点,bǎi fēn diǎn,percentage point,6
3376,办公,bàn gōng,work; handle official business; work in an office,6
3377,办事处,bàn shì chù,office; agency,6
3378,办学,bàn xué,run a school,6
3379,半决赛,bàn jué sài,semifinal,6
3380,傍晚,bàngwǎn,Evening,6
3381,保健,bǎo jiàn,health protection; health care,6
3382,报刊,bào kān,newspapers and periodicals; press,6
3383,报考,bào kǎo,register for examination; sign up for an examination,6
3384,抱歉,bàoqiàn,feel sorry,6
3385,暴风雨,bào fēng yǔ,rainstorm; storm; tempest,6
3386,暴力,bàolì,violence,6
3387,暴露,bàolù,Expose,6
3388,暴雨,bào yǔ,torrential rain; rainstorm; scat,6
3389,爆发,bàofā,burst,6
3390,爆炸,bàozhà,blast,6
3391,悲惨,bēicǎn,miserable,6
3392,背心,bèi xīn,vest; sleeveless garment; sleeveless,6
3393,背着,bèi zhe,behind one’s back,6
3394,被告,bèigào,Defendant,6
3395,奔跑,bēn pǎo,run,6
3396,本地,běn dì,this locality; local; native,6
3397,本期,běn qī,current period,6
3398,本身,běnshēn,itself,6
3399,本土,běn tǔ,mainland; one’s native country; metropolitan territory,6
3400,本质,běnzhì,essence,6
3401,笔试,bǐ shì,written examination,6
3402,必将,bì jiāng,will certainly; surely will,6
3403,必修,bì xiū,obligatory; compulsory; required,6
3404,边缘,biānyuán,edge,6
3405,编制,biān zhì,authorized strength; work out; draw up; compile,6
3406,变更,biàn gēng,change; alter; modify,6
3407,变换,biàn huàn,transform; convert; vary; alternate,6
3408,变形,biàn xíng,deform; be out of shape; deformation; morph,6
3409,便是,biàn shì,that’s it,6
3410,遍地,biàn dì,everywhere; all around,6
3411,表面上,biǎo miàn shàng,superficial; ostensible; apparent; apparently,6
3412,病房,bìng fáng,ward of a hospital; sickroom,6
3413,病情,bìng qíng,state of an illness; patient’s condition,6
3414,拨打,bō dǎ,dial,6
3415,波动,bō dòng,undulate; fluctuate; surge; undulation; fluctuation; wave motion,6
3416,波浪,bōlàng,wave,6
3417,不便,bú biàn,inconvenient; unsuitable; be short of cash,6
3418,不见,bú jiàn,not see; not meet,6
3419,不料,búliào,Unexpectedly,6
3420,不再,bú zài,no longer; no more,6
3421,不至于,bú zhì yú,cannot go so far; be unlikely to,6
3422,补考,bǔ kǎo,makeup examination,6
3423,补课,bǔ kè,make up missed lessons,6
3424,补习,bǔ xí,take lessons after school or work,6
3425,补助,bǔ zhù,subsidy; subsidize; allowance,6
3426,不成,bù chéng,won’t do; fail,6
3427,不禁,bùjīn,Can not help but,6
3428,不仅仅,bù jǐn jǐn,not just; not only; more than,6
3429,不通,bù tōng,be blocked up; be impassable; not make sense; be illogical,6
3430,不怎么,bù zěn me,not particularly; not very,6
3431,不怎么样,bù zěn me yàng,not up to much; very indifferent,6
3432,不值,bù zhí,not worth,6
3433,布满,bù mǎn,be full of,6
3434,部队,bù duì,army; armed forces; troop; unit,6
3435,采纳,cǎinà,accept,6
3436,参赛,cān sài,take part in match; enter the competition,6
3437,参展,cān zhǎn,take part in an exhibition; participate in an exhibition,6
3438,残疾,cánjí,A disability,6
3439,残疾人,cán jí rén,handicapped; disabled person,6
3440,残酷,cánkù,cruel,6
3441,仓库,cāngkù,Warehouse,6
3442,操纵,cāozòng,control,6
3443,厕所,cèsuǒ,Toilet,6
3444,测定,cè dìng,determine; determination; measurement,6
3445,策划,cèhuà,plan; hatch; plot,6
3446,策略,cèlüè,tactic; policy,6
3447,层面,céng miàn,level,6
3448,差异,chā yì,difference; divergence; discrepancy; diversity,6
3449,查出,chá chū,trace; find out; discover; find out,6
3450,查看,chá kàn,look over; examine; check,6
3451,拆迁,chāi qiān,demolition; relocation,6
3452,产量,chǎn liàng,output; yield; volume of production,6
3453,昌盛,chāngshèng,Prosperity,6
3454,长短,cháng duǎn,short and long; length; accident; extent,6
3455,长假,cháng jià,long holiday; long leave,6
3456,长久,cháng jiǔ,for a long time; muchly,6
3457,长跑,cháng pǎo,long-distance race; long distance run,6
3458,长远,cháng yuǎn,long-term; long-range; enduring; chronic,6
3459,常规,cháng guī,conventional; common; routine,6
3460,常年,cháng nián,perennial; year in year out; average year,6
3461,厂商,chǎng shāng,manufacturer; firm; factory owner,6
3462,场地,chǎng dì,space; place; site,6
3463,场馆,chǎng guǎn,venue; stadium,6
3464,场景,chǎng jǐng,scene,6
3465,畅通,chàngtōng,unimpeded; unblocked,6
3466,超出,chāo chū,overstep; go beyond; exceed,6
3467,炒股,chǎo gǔ,invest in stocks,6
3468,炒作,chǎo zuò,hype,6
3469,车号,chē hào,car number; wagon number,6
3470,车牌,chē pái,licence plate; plate number,6
3471,车展,chē zhǎn,auto show; car exhibition,6
3472,撤离,chè lí,withdraw; leave; evacuate,6
3473,撤销,chèxiāo,repeal; retract,6
3474,成分,chéngfèn,component,6
3475,成品,chéng pǐn,end product; finish product,6
3476,承诺,chéngnuò,Promise,6
3477,城区,chéng qū,the city proper; urban area; city subdivision,6
3478,城乡,chéng xiāng,urban and rural; city and countryside,6
3479,城镇,chéng zhèn,town; city,6
