word_id,hanzi,pinyin,meaning,hsk_level,is_compound
572,辆,liàng,numerary adjunct for vehicles,2,0
573,冬,dōng,"winter, 11th lunar month",2,0
574,晨,chén,"early morning, daybreak",2,0
575,吹,chuī,"blow; puff; brag, boast",2,0
576,租,zū,"rent, lease; rental; tax",2,0
577,骑,qí,ride horseback; mount; cavalry,2,0
578,爬,pá,"crawl, creep; climb; scramble",2,0
579,舒,shū,"open up, unfold, stretch out; comfortable, easy",2,0
580,餐,cān,"eat, dine; meal; food",2,0
581,挺,tǐng,"to stand upright, straighten; rigid",2,0
582,颜,yán,"face, facial appearance",2,0
583,绩,jī,spin; achievements,2,0
584,漂,piào,"float, drift; tossed about",2,0
585,凉,liáng,"cool, cold; disheartened",2,0
586,脏,zàng,"internal organs, viscera; dirty",2,0
587,鞋,xié,"shoes, footwear in general",2,0
588,椅,yǐ,"chair, seat",2,0
589,猫,māo,cat,2,0
590,瓶,píng,"jug, pitcher, vase, jar, bottle",2,0
591,疼,téng,"aches, pains; be fond of; love",2,0
592,斤,jīn,"a catty (approximately 500 g); an axe; keen, shrewd; KangXi radical number 69",2,0
593,碗,wǎn,"bowl, small dish",2,0
594,晴,qíng,"clear weather, fine weather",2,0
595,喂,wèi,interjection to call attention,2,0
596,饱,bǎo,to eat till full; satisfied,2,0
597,篮,lán,basket,2,0
598,澡,zǎo,"wash, bathe",2,0
599,筷,kuài,chopsticks,2,0
600,饺,jiǎo,stuffed dumplings,2,0
601,种,zhǒng,"seed; race, breed; to plant",3,0
602,把,bǎ,"hold, take; guard; regard as",3,0
603,民,mín,"people, subjects, citizens",3,0
604,此,cǐ,"this, these; in this case, then",3,0
605,性,xìng,"nature, character, sex",3,0
606,将,jiāng,"will, going to, future; general",3,0
607,并,bìng,"and, further, more, also, together with; to combine",3,0
608,美,měi,"beautiful, pretty; pleasing",3,0
609,被,bèi,"quilt, by, (indicates passive-voice clauses)",3,0
610,产,chǎn,"give birth, bring forth, produce",3,0
611,制,zhì,system; establish; overpower,3,0
612,代,dài,"replace, replacement (of person or generation); era, generation",3,0
613,内,nèi,inside,3,0
614,化,huà,"change, convert, reform; -ize",3,0
615,世,shì,generation; world; era,3,0
616,任,rèn,"trust to, rely on, appoint; to bear, duty, office; allow",3,0
617,立,lì,"stand; let stand; establish, set",3,0
618,及,jí,extend; reach; come up to; and,3,0
619,员,yuán,"member; personnel, staff member",3,0
620,解,jiě,"loosen, unfasten, untie; explain",3,0
621,义,yì,"right conduct, righteousness",3,0
622,各,gè,"each, individually, every, all",3,0
623,神,shén,"spirit, god, supernatural being",3,0
624,总,zǒng,"collect; overall, altogether",3,0
625,何,hé,"what, why, where, which, how",3,0
626,反,fǎn,"reverse, opposite, contrary, anti",3,0
627,建,jiàn,"build, establish, erect, found",3,0
628,管,guǎn,"pipe, tube, duct; woodwind music",3,0
629,资,zī,property; wealth; capital,3,0
630,命,mìng,"life; destiny, fate, luck; an order, instruction",3,0
631,金,jīn,gold; metals in general; money,3,0
632,指,zhǐ,"finger, toe; point, indicate",3,0
633,区,qū,"area, district, region, ward",3,0
634,保,bǎo,"protect, safeguard, defend, care",3,0
635,至,zhì,"reach, arrive; extremely, very",3,0
636,形,xíng,"form, shape, appearance",3,0
637,社,shè,"god of the soil and altars to him; group of families; company, society",3,0
638,决,jué,"decide, determine, judge",3,0
639,展,zhǎn,"open, unfold; stretch, extend",3,0
640,基,jī,"foundation, base",3,0
641,界,jiè,"boundary, limit; domain; society; the world",3,0
642,达,dá,"arrive at, reach; intelligent; smooth, slippery",3,0
643,光,guāng,"light, brilliant, shine; only",3,0
644,强,qiáng,"strong, powerful, energetic",3,0
645,象,xiàng,"elephant; ivory; figure, image",3,0
646,设,shè,build; establish; display,3,0
647,式,shì,"style, system, formula, rule",3,0
648,品,pǐn,"article, product, commodity",3,0
649,类,lèi,"class, group, kind, category",3,0
650,据,jù,"to occupy, take possession of; a base, position",3,0
651,程,chéng,"journey, trip; schedule, agenda",3,0
652,死,sǐ,die; dead; death,3,0
653,张,zhāng,"stretch, extend, expand; sheet",3,0
654,规,guī,"rules, regulations, customs, law",3,0
655,格,gé,"pattern, standard, form; style",3,0
656,望,wàng,"to look at, look forward; to hope, expect",3,0
657,术,shù,"art, skill, special feat; method, technique",3,0
658,领,lǐng,"neck; collar; lead, guide",3,0
659,传,chuán,"summon; propagate, transmit",3,0
660,切,qiè,"cut, mince, slice, carve",3,0
661,导,dǎo,"direct, guide, lead, conduct",3,0
662,争,zhēng,"dispute, fight, contend, strive",3,0
663,步,bù,"step, pace; walk, stroll",3,0
664,根,gēn,"root, base(d on); foundation",3,0
665,造,zào,"construct, build, make, begin; prepare",3,0
666,联,lián,"connect, join; associate, ally",3,0
667,持,chí,"sustain, support; hold, grasp",3,0
668,每,měi,"every, each",3,0
669,济,jì,"help, aid, relieve; ferry, cross",3,0
670,亲,qīn,"relatives, parents; intimate the hazel nut or filbert tree a thorny tree",3,0
671,极,jí,"extreme, utmost, furthest, final",3,0
672,议,yì,"consult, talk over, discuss",3,0
673,证,zhèng,"prove, confirm, verify; proof",3,0
674,失,shī,"lose; make mistake, neglect",3,0
675,转,zhuǎn,"shift, move, turn",3,0
676,夫,fū,"man, male adult, husband; those",3,0
677,布,bù,"cotton cloth, textiles, linen",3,0
678,始,shǐ,"begin, start; then, only then",3,0
679,存,cún,"exist, live, be; survive; remain",3,0
680,台,tái,platform; unit; term of address,3,0
681,具,jù,"tool, implement; draw up, write",3,0
682,连,lián,"join, connect; continuous; even",3,0
683,调,diào,"transfer, move, change; tune",3,0
684,深,shēn,"deep; depth; far; very, extreme",3,0
685,团,tuán,"sphere, ball, circle; mass, lump",3,0
686,集,jí,"assemble, collect together",3,0
687,需,xū,"need, require, must",3,0
688,价,jià,"price, value",3,0
689,华,huá,flowery; illustrious; Chinese,3,0
690,城,chéng,"castle; city, town; municipality",3,0
691,石,shí,"stone, rock, mineral; rad. 112",3,0
692,整,zhěng,"orderly, neat, tidy; whole",3,0
693,况,kuàng,"condition, situation; furthermore",3,0
694,技,jì,"skill, ability, talent, ingenuity",3,0
695,约,yuē,"treaty, agreement, covenant",3,0
696,线,xiàn,"line, thread, wire; clue",3,0
697,似,shì,"resemble, similar to; as if, seem",3,0
698,断,duàn,"sever, cut off; interrupt",3,0
699,精,jīng,essence; semen; spirit,3,0
700,支,zhī,"disperse, pay; support; branch",3,0
701,消,xiāo,"vanish, die out; melt away",3,0
702,器,qì,"receptacle, vessel; instrument",3,0
703,容,róng,"looks, appearance; figure, form",3,0
704,增,zēng,"increase, add to, augment",3,0
705,功,gōng,"achievement, merit, good result",3,0
706,易,yì,change; easy,3,0
707,曾,céng,already; sign of past,3,0
708,除,chú,"eliminate, remove, except",3,0
709,农,nóng,"agriculture, farming; farmer",3,0
710,显,xiǎn,"manifest, display; evident, clear",3,0
711,李,lǐ,plum; judge; surname,3,0
712,标,biāo,"mark, symbol, label, sign; stand the bole of a tree",3,0
713,谈,tán,talk; conversation; surname,3,0
714,念,niàn,"think of, recall, study",3,0
715,历,lì,history; calendar,3,0
716,首,shǒu,"head; first; leader, chief; a poem",3,0
717,突,tū,"suddenly, abruptly, unexpectedly",3,0
718,专,zhuān,"monopolize, take sole possession",3,0
719,费,fèi,"expenses, expenditures, fee",3,0
720,尽,jǐn,"exhaust, use up; deplete",3,0
721,另,lìng,"another, separate, other",3,0
722,较,jiào,"compare; comparatively, more",3,0
723,注,zhù,"concentrate, focus, direct",3,0
724,仅,jǐn,"only, merely, solely, just",3,0
725,落,luò,"fall, drop; net income, surplus",3,0
726,武,wǔ,"military; martial, warlike",3,0
727,势,shì,"power, force; tendency",3,0
728,希,xī,"rare; hope, expect, strive for",3,0
729,古,gǔ,"old, classic, ancient",3,0
730,众,zhòng,"multitude, crowd; masses, public",3,0
731,土,tǔ,"soil, earth; items made of earth",3,0
732,某,mǒu,certain thing or person,3,0
733,足,zú,"foot; attain, satisfy, enough",3,0
734,派,pài,"school of thought, sect, branch",3,0
735,验,yàn,"test, examine, inspect; verify",3,0
736,责,zé,"duty, responsibility; to reproach, to blame",3,0
737,营,yíng,"encampment, barracks; manage",3,0
738,章,zhāng,"composition; chapter, section",3,0
739,志,zhì,"purpose, will, determination; annals",3,0
740,底,dǐ,"bottom, underneath, underside",3,0
741,防,fáng,defend; prevent; embankment,3,0
742,族,zú,"a family clan, ethnic group, tribe",3,0
743,效,xiào,"result, effect; effectiveness",3,0
744,续,xù,"continue, carry on; succeed",3,0
745,终,zhōng,"end; finally, in the end",3,0
746,紧,jǐn,"tense, tight, taut; firm, secure",3,0
747,绝,jué,"to cut, sever, break off, terminate",3,0
748,奇,qí,"strange, unusual, uncanny, occult",3,0
749,察,chá,"examine, investigate; notice",3,0
750,母,mǔ,mother; female elders; female,3,0
751,批,pī,"comment, criticize; wholesale",3,0
752,群,qún,"(same as 羣) group, crowd, multitude, mob",3,0
753,按,àn,"put hand on, press down with hand",3,0
754,围,wéi,"surround, encircle, corral",3,0
755,害,hài,"injure, harm; destroy, kill",3,0
756,双,shuāng,"set of two, pair, couple; both",3,0
757,境,jìng,"boundary, frontier; area, region",3,0
758,纪,jì,"record, annal, historical account",3,0
759,采,cǎi,"collect, gather; pick, pluck",3,0
760,父,fù,father; KangXi radical 88,3,0
761,朝,cháo,dynasty; morning,3,0
762,止,zhǐ,"stop, halt, desist; detain",3,0
763,值,zhí,price,3,0
764,仍,réng,"yet, still, as ever; again; keep -ing, continuing",3,0
765,破,pò,"break, ruin, destroy; rout",3,0
766,属,shǔ,"class, category, type; belong to",3,0
767,职,zhí,"duty, profession; office, post",3,0
768,速,sù,"quick, prompt, speedy",3,0
769,否,fǒu,"not, no, negative; final particle",3,0
770,状,zhuàng,form; appearance; shape; official,3,0
771,苦,kǔ,"bitter; hardship, suffering",3,0
772,创,chuàng,"establish, create; knife cut",3,0
773,预,yù,"prepare, arrange; in advance",3,0
774,继,jì,"continue, maintain, carry on",3,0
775,血,xuè,blood; radical number 143,3,0
776,伤,shāng,"wound, injury; fall ill from",3,0
777,初,chū,"beginning, initial, primary",3,0
778,卫,wèi,"guard, protect, defend",3,0
779,险,xiǎn,"narrow pass, strategic point",3,0
780,待,dài,"treat, entertain, receive; wait",3,0
781,环,huán,jade ring or bracelet; ring,3,0
782,福,fú,"happiness, good fortune, blessing",3,0
783,警,jǐng,"guard, watch; alert, alarm",3,0
784,充,chōng,"fill, be full, supply",3,0
785,负,fù,"load, burden; carry, bear",3,0
786,木,mù,"tree; wood, lumber; wooden",3,0
787,龙,lóng,dragon; symbolic of emperor,3,0
788,范,fàn,surname; bee-like insect,3,0
789,村,cūn,"village, hamlet; uncouth, vulgar",3,0
790,哈,hā,sound of laughter,3,0
791,演,yǎn,"perform, put on; exercise",3,0
792,简,jiǎn,"simple, terse, succinct, a letter",3,0
793,判,pàn,judge; discriminate; conclude,3,0
794,退,tuì,"step back, retreat, withdraw",3,0
795,积,jī,"accumulate, store up, amass",3,0
796,痛,tòng,"pain, ache; sorry, sad; bitter",3,0
797,富,fù,"abundant, ample; rich, wealthy",3,0
798,配,pèi,"match, pair; equal; blend",3,0
799,修,xiū,study; repair; cultivate,3,0
800,皮,pí,"skin, hide, fur, feather; outer",3,0
801,胜,shèng,"victory; excel, be better than",3,0
802,坚,jiān,"hard, strong, firm; resolute",3,0
803,善,shàn,"good, virtuous, charitable, kind",3,0
804,压,yā,press; oppress; crush; pressure,3,0
805,乱,luàn,"confusion, state of chaos, revolt",3,0
806,追,zhuī,"pursue, chase after; expel",3,0
807,宣,xuān,"declare, announce, proclaim",3,0
808,优,yōu,"superior, excellent; actor",3,0
809,怪,guài,"strange, unusual, peculiar",3,0
810,香,xiāng,"fragrant, sweet smelling, incense",3,0
811,艺,yì,"art; talent, ability; craft",3,0
812,概,gài,"generally, approximately",3,0
813,顿,dùn,"pause, stop; bow, kowtow; arrange",3,0
814,敢,gǎn,"to dare, venture; bold, brave",3,0
815,烈,liè,"fiery, violent, vehement, ardent",3,0
816,评,píng,"appraise, criticize, evaluate",3,0
817,景,jǐng,"scenery, view; conditions",3,0
818,互,hù,"mutually, reciprocally",3,0
819,付,fù,"give, deliver, pay, hand over; entrust",3,0
820,危,wēi,"dangerous, precarious; high",3,0
821,丽,lì,"beautiful, magnificent, elegant",3,0
822,升,shēng,"arise, go up; hoist; advance",3,0
823,架,jià,"rack, stand, prop; prop up",3,0
824,沙,shā,"sand, gravel, pebbles; granulated",3,0
825,杂,zá,"mixed, blended; mix, mingle",3,0
826,误,wù,"err, make mistake; interfere",3,0
827,屋,wū,"house; room; building, shelter",3,0
828,散,sàn,"scatter, disperse, break up",3,0
829,困,kùn,"to surround, beseige; to be surrounded; difficult",3,0
830,救,jiù,"save, rescue, relieve; help, aid",3,0
831,缺,quē,"be short of, lack; gap, deficit",3,0
832,娘,niáng,mother; young girl; woman; wife,3,0
833,恐,kǒng,"fear; fearful, apprehensive",3,0
834,幸,xìng,"luck(ily), favor, fortunately",3,0
835,赶,gǎn,"pursue, follow; expel, drive away",3,0
836,剧,jù,"theatrical plays, opera, drama",3,0
837,旧,jiù,"old, ancient; former, past",3,0
838,录,lù,"copy, write down, record",3,0
839,乡,xiāng,country; rural; village,3,0
840,输,shū,"transport, carry, haul",3,0
841,婚,hūn,"get married; marriage, wedding",3,0
842,补,bǔ,"mend, patch, fix, repair, restore",3,0
843,材,cái,"material, stuff; timber; talent",3,0
844,厂,chǎng,"factory, workshop; radical 27",3,0
845,烟,yān,"smoke, soot; opium; tobacco, cigarettes",3,0
846,抓,zhuā,"scratch; clutch, seize, grab",3,0
847,姑,gū,"paternal aunt, husband's sister",3,0
848,束,shù,"bind, control, restrain; bale",3,0
849,跳,tiào,"jump, leap, vault, bounce; dance",3,0
850,础,chǔ,"foundation stone, plinth",3,0
851,训,xùn,"teach, instruct; exegesis",3,0
852,握,wò,"grasp, hold fast, take by hand",3,0
853,戏,xì,"theatrical play, show",3,0
854,访,fǎng,"visit; ask, inquire",3,0
855,齐,qí,"even, uniform, of equal length",3,0
856,赛,sài,"compete, contend; contest, race",3,0
857,刀,dāo,knife; old coin; measure,3,0
858,伟,wěi,"great, robust; extraordinary",3,0
859,麻,má,"hemp, jute, flax; sesame",3,0
860,舞,wǔ,"dance, posture, prance; brandish",3,0
861,迷,mí,"bewitch, charm, infatuate",3,0
862,拍,pāi,"clap, tap, beat; beat or rhythm",3,0
863,订,dìng,draw up agreement; arrange,3,0
864,彩,cǎi,"hue, color; variegated colors",3,0
865,浪,làng,"wave; wasteful, reckless",3,0
866,币,bì,"currency, coins, legal tender",3,0
867,丰,fēng,"abundant, lush, bountiful, plenty",3,0
868,巧,qiǎo,"skillful, ingenious, clever",3,0
869,冒,mào,"risk, brave, dare",3,0
870,挂,guà,"hang, suspend; suspense",3,0
871,烦,fán,"bother, vex, trouble; troublesome",3,0
872,牌,pái,"signboard, placard",3,0
873,庆,qìng,"congratulate, celebrate",3,0
874,播,bō,"sow, spread; broadcast; cast away, reject",3,0
875,桥,qiáo,"bridge; beam, crosspiece",3,0
876,羊,yáng,"sheep, goat; KangXi radical 123",3,0
877,箱,xiāng,"case, box, chest, trunk",3,0
878,媒,méi,"go-between, matchmaker; medium",3,0
879,汤,tāng,"hot water; soup, gravy, broth",3,0
880,祝,zhù,pray for happiness or blessings,3,0
881,邮,yóu,"postal, mail; post office",3,0
882,暖,nuǎn,"warm, genial",3,0
883,糖,táng,sugar; candy; sweets,3,0
884,猪,zhū,"pig, hog, wild boar",3,0
885,搬,bān,"transfer, move, remove, shift",3,0
886,赢,yíng,"win; surplus, gain, profit",3,0
887,胖,pàng,"fat, obese; fatty",3,0
888,甜,tián,"sweet, sweetness",3,0
889,吵,chǎo,"argue, dispute; disturb, annoy",3,0
890,裤,kù,"trousers, pants",3,0
891,衫,shān,shirt; robe; gown; jacket,3,0
892,啡,fēi,morphine; coffee,3,0
893,咖,kā,coffee; a phonetic,3,0
894,裙,qún,"skirt, apron, petticoat",3,0
895,苹,píng,artemisia; duckweed; apple,3,0
896,衬,chèn,underwear; inner garments,3,0
897,汁,zhī,"juice, liquor, fluid, sap, gravy, sauce",3,0
898,泳,yǒng,dive; swim,3,0
899,啤,pí,beer,3,0
900,蕉,jiāo,banana; plantain,3,0
901,之,zhī,"marks preceding phrase as modifier of following phrase; it, him her, them; go to",4,0
902,无,wú,"negative, no, not; KangXi radical 71",4,0
903,与,yǔ,"and; with; to; for; give, grant",4,0
904,战,zhàn,"war, fighting, battle",4,0
905,政,zhèng,"government, political affairs",4,0
906,统,tǒng,"govern, command, control; unite",4,0
907,治,zhì,"govern, regulate, administer",4,0
908,则,zé,"rule, law, regulation; grades",4,0
909,却,què,"still, but; decline; retreat",4,0
910,即,jí,"promptly, quickly, immediately",4,0
911,权,quán,"power, right, authority",4,0
912,林,lín,"forest, grove; surname",4,0
913,士,shì,"scholar, gentleman; soldier",4,0
914,未,wèi,not yet; 8th terrestrial branch,4,0
915,兵,bīng,"soldier, troops",4,0
916,质,zhì,"matter, material, substance",4,0
917,府,fǔ,prefecture; prefect; government,4,0
918,亚,yà,Asia; second,4,0
919,究,jiū,"examine, investigate",4,0
920,官,guān,"official, public servant",4,0
921,研,yán,"grind, rub; study, research",4,0
922,企,qǐ,plan a project; stand on tiptoe,4,0
923,史,shǐ,"history, chronicle, annals",4,0
924,乎,hū,interrogative or exclamatory final particle,4,0
925,阿,ā,"prefix used before monosyllabic names, kinship terms etc to indicate familiarity",4,0
926,引,yǐn,"to pull, draw out, attract; to stretch",4,0
927,局,jú,"bureau, office; circumstance",4,0
928,列,liè,"a line; to arrange in order, classify",4,0
929,构,gòu,"frame, building, structure",4,0
930,投,tóu,"throw, cast, fling, pitch; jump",4,0
931,案,àn,"table, bench; legal case",4,0
932,维,wéi,"maintain, preserve, safeguard",4,0
933,敌,dí,"enemy, foe, rival; resist",4,0
934,致,zhì,"send, deliver, present; cause",4,0
935,律,lǜ,"statute, principle, regulation",4,0
936,严,yán,"strict, rigorous, rigid; stern",4,0
937,巴,bā,"greatly desire, anxiously hope",4,0
938,供,gōng,"supply, provide for; offer in worship",4,0
939,施,shī,"grant, bestow; give; act; name",4,0
